MDDate,MDTime,MDValidType,OrderIndex,OrderType,OrderPrice,OrderQty,OrderBSFlag,ApplSeqNum,OrderNO
20220704,142912470,None,9390724,10,120.88,987,1,15200018,9724342
20220704,142913070,None,9391049,2,122.58,500,2,15200502,9751010
20220704,142913200,None,9391117,2,124.5,200,2,15200633,9751084
20220704,142913640,None,9391366,2,121,400,1,15201010,9751317
20220704,142916330,None,9392561,10,120.91,700,1,15203053,9729953
20220704,142916680,None,9392728,2,122.05,1000,1,15203364,9752777
20220704,142919420,None,9393944,2,122.08,300,2,15205487,9754108
20220704,142919540,None,9393993,2,122.07,200,2,15205564,9754152
20220704,142920040,None,9394181,2,122.07,300,2,15205878,9754315
20220704,142920330,None,9394277,2,122.98,400,2,15206044,9754430
20220704,142922360,None,9395123,2,122.3,30,1,15207476,9755371
20220704,142922460,None,9395159,2,122.3,548,1,15207531,9755413
20220704,142922760,None,9395296,2,122.32,500,2,15207808,9755566
20220704,142922850,None,9395327,2,122.07,1015,1,15207906,9755637
20220704,142922930,None,9395355,2,122.31,200,2,15207946,9755661
20220704,142923230,None,9395472,2,122.07,265,1,15208180,9755821
20220704,142923430,None,9395547,2,122.31,400,2,15208299,9755884
20220704,142924220,None,9395922,10,119.4,367,1,15208897,9709088
20220704,142925100,None,9396318,2,122.5,200,2,15209553,9756670
20220704,142927300,None,9397160,2,122.48,340,2,15211037,9757703
20220704,142928700,None,9397831,2,119.07,200,1,15212124,9758412
20220704,142929310,None,9398052,2,122.07,300,1,15212533,9758673
20220704,142929540,None,9398129,2,121.02,400,1,15212661,9758764
20220704,142931980,None,9399278,2,122.3,600,2,15214723,9760067
20220704,142932350,None,9399444,2,122.66,200,2,15214959,9760236
20220704,142932550,None,9399553,2,122.29,200,2,15215125,9760368
20220704,142932990,None,9399711,2,122.5,3011,2,15215390,9760531
20220704,142934390,None,9400303,2,122.79,1000,2,15216451,9761204
20220704,142936600,None,9401216,10,121.79,660,1,15218054,9739033
20220704,142937990,None,9401889,10,118.04,300,1,15219042,8994303
20220704,142940040,None,9402867,10,122.8,2500,2,15220760,9737283
20220704,142940700,None,9403120,2,122.8,400,2,15221237,9764180
20220704,142941560,None,9403446,10,122.3,600,2,15221764,9760067
20220704,142942900,None,9403973,10,121,400,1,15222709,9751317
20220704,142943080,None,9404079,10,112.98,200,1,15222884,51312
20220704,142945130,None,9404910,2,122.25,1000,2,15224228,9766105
20220704,142945600,None,9405130,10,122.31,200,2,15224651,9755661
20220704,142945600,None,9405131,10,122.29,200,2,15224652,9760368
20220704,142945730,None,9405198,2,122.24,2000,2,15224739,9766467
20220704,142946090,None,9405431,2,122.24,300,2,15225118,9766666
20220704,142946540,None,9405610,2,122.05,100,2,15225466,9766870
20220704,142946720,None,9405687,2,122.49,12,2,15225586,9766952
20220704,142946920,None,9405776,2,119.88,1600,1,15225694,9767028
20220704,142947080,None,9405844,10,122.24,300,2,15225795,9766666
20220704,142947150,None,9405877,10,122.97,2000,2,15225841,9735202
20220704,142947270,None,9405930,2,122.28,630,2,15225911,9767177
20220704,142947320,None,9405943,2,122.04,300,2,15225937,9767199
20220704,142947890,None,9406176,2,122.45,2500,2,15226275,9767397
20220704,142948590,None,9406515,10,123.49,1000,2,15226847,8701058
20220704,142949150,None,9406827,2,121.5,4534,2,15227363,9768098
20220704,142949590,None,9407019,10,122.04,300,2,15227636,9767199
20220704,142950020,None,9407181,2,121.49,400,2,15228019,9768468
20220704,142952680,None,9408325,2,121.49,204,2,15229898,9769692
20220704,142952900,None,9408393,10,120.93,600,1,15230048,9735658
20220704,142953670,None,9408691,2,123.07,400,2,15230627,9770115
20220704,142954160,None,9408860,10,122.45,2500,2,15230956,9767397
20220704,142954230,None,9408899,2,121.49,400,2,15231019,9770364
20220704,142954630,None,9409110,2,121,40,2,15231351,9770586
20220704,142954990,None,9409262,2,126,200,2,15231604,9770766
20220704,142955350,None,9409442,10,122.25,1000,2,15231904,9766105
20220704,142958130,None,9410795,2,125,340,2,15234339,9772375
20220704,142958260,None,9410844,10,120.85,967,1,15234427,9716756
20220704,142958460,None,9410926,2,122.5,900,2,15234579,9772531
20220704,143000510,None,9411826,2,121.48,200,2,15236260,9773587
20220704,143000780,None,9412005,2,121,247,2,15236580,9773799
20220704,143001050,None,9412170,2,120.14,400,1,15236841,9773995
20220704,143004080,None,9413578,2,121,210,2,15239157,9775503
20220704,143004080,None,9413580,2,121,234,2,15239159,9775505
20220704,143004140,None,9413618,2,121,248,2,15239220,9775544
20220704,143004440,None,9413790,2,120.14,200,1,15239465,9775713
20220704,143004940,None,9414040,2,120.23,1500,1,15239914,9775984
20220704,143005070,None,9414092,10,120.14,200,1,15240006,9775713
20220704,143005220,None,9414171,2,124.89,600,2,15240128,9776126
20220704,143005280,None,9414186,2,122.49,1000,2,15240155,9776141
20220704,143005460,None,9414288,2,121.45,289,2,15240293,9776244
20220704,143005810,None,9414413,2,122.19,2500,2,15240547,9776379
20220704,143006310,None,9414734,2,120.16,200,1,15241105,9776780
20220704,143006720,None,9414986,2,122.55,973,2,15241485,9777060
20220704,143007100,None,9415265,10,120.14,400,1,15241981,9773995
20220704,143008340,None,9415889,10,124,1697,2,15243088,7267589
20220704,143008810,None,9416065,2,120.24,400,1,15243414,9778262
20220704,143009880,None,9416746,10,120.16,200,1,15244575,9776780
20220704,143010560,None,9417266,10,115.01,200,1,15245345,71427
20220704,143012000,None,9418121,2,120.28,300,1,15246630,9780325
20220704,143012140,None,9418200,2,120.26,200,1,15246783,9780435
20220704,143012890,None,9418941,10,121.48,200,2,15248018,9773587
20220704,143012890,None,9418942,10,121.49,244,2,15248019,9770364
20220704,143012890,None,9418943,10,122.31,400,2,15248020,9755884
20220704,143012890,None,9418944,10,122.32,500,2,15248021,9755566
20220704,143013420,None,9419427,10,120.24,400,1,15248757,9778262
20220704,143014300,None,9419941,2,121,327,1,15249660,9782183
20220704,143014330,None,9419947,2,121,393,1,15249669,9782191
20220704,143014330,None,9419949,2,121,280,1,15249672,9782194
20220704,143014560,None,9420088,2,121,200,1,15249908,9782346
20220704,143015410,None,9420750,10,115.89,200,1,15251105,3172944
20220704,143016070,None,9421245,10,122.05,100,2,15251899,9766870
20220704,143016150,None,9421279,2,122.89,488,2,15251959,9783614
20220704,143016170,None,9421300,2,120.3,400,1,15251990,9783637
20220704,143017180,None,9421817,2,123,250,2,15252875,9784237
20220704,143017210,None,9421829,10,122.24,2000,2,15252915,9766467
20220704,143019880,None,9423518,10,112,200,1,15255739,148604
20220704,143022300,None,9424885,2,121.4,1000,2,15258002,9787599
20220704,143023870,None,9425560,2,121,525,1,15259222,9788369
20220704,143024410,None,9425907,2,125.55,500,2,15259959,9788799
20220704,143024850,None,9426135,10,120.3,400,1,15260426,9783637
20220704,143025300,None,9426405,10,119.01,300,1,15260851,9664747
20220704,143029170,None,9428327,10,119.88,1600,1,15264347,9767028
20220704,143029170,None,9428328,10,116.88,3000,1,15264348,8872335
20220704,143029200,None,9428350,2,121,4040,2,15264382,9791540
20220704,143034630,None,9431393,2,120.9,200,1,15269200,9794743
20220704,143035570,None,9431825,2,122.48,240,2,15269955,9795169
20220704,143039670,None,9433800,2,122.45,200,2,15273571,9797460
20220704,143041100,None,9434492,2,122.5,200,2,15274622,9798120
20220704,143042170,None,9434978,2,121,160,1,15275362,9798590
20220704,143045070,None,9436392,10,120.9,200,1,15277635,9794743
20220704,143046280,None,9437192,2,123.89,500,2,15278991,9800918
20220704,143047390,None,9437712,2,121.01,200,1,15279771,9801411
20220704,143050480,None,9439626,2,120.31,600,1,15282696,9803404
20220704,143053770,None,9441271,2,121.02,400,1,15285467,9805149
20220704,143055310,None,9442124,2,121,2126,1,15286771,9806010
20220704,143055340,None,9442133,2,121,2556,1,15286783,9806019
20220704,143055350,None,9442136,2,121,1818,1,15286790,9806024
20220704,143055350,None,9442138,2,118,1000,1,15286795,9806028
20220704,143055570,None,9442222,2,121.03,400,1,15286951,9806138
20220704,143055640,None,9442248,10,121.01,200,1,15286993,9801411
20220704,143055720,None,9442285,10,120.89,200,1,15287040,9733709
20220704,143055770,None,9442312,2,122.18,600,2,15287080,9806224
20220704,143055990,None,9442415,2,120.29,200,1,15287243,9806325
20220704,143057810,None,9443383,2,122.17,300,2,15288773,9807278
20220704,143058190,None,9443620,2,122.16,600,2,15289125,9807520
20220704,143058780,None,9443861,2,120.08,600,1,15289528,9807769
20220704,143058920,None,9443913,2,122.15,400,2,15289601,9807817
20220704,143059430,None,9444118,2,122.14,600,2,15290043,9808036
20220704,143100150,None,9444453,10,122.17,300,2,15290582,9807278
20220704,143100370,None,9444654,2,121.01,600,1,15290962,9808620
20220704,143100500,None,9444749,2,121.05,1000,1,15291129,9808717
20220704,143100950,None,9445133,2,122.13,400,2,15291705,9809078
20220704,143100950,None,9445148,2,122.16,200,2,15291723,9809095
20220704,143101090,None,9445230,2,121.01,200,1,15291886,9809173
20220704,143101460,None,9445447,2,122.12,700,2,15292202,9809385
20220704,143101540,None,9445487,2,127.77,500,2,15292265,9809423
20220704,143101590,None,9445504,10,122.15,400,2,15292285,9807817
20220704,143101640,None,9445523,2,122.12,400,2,15292317,9809458
20220704,143102010,None,9445681,2,122.1,400,2,15292561,9809607
20220704,143102020,None,9445688,2,121.05,302,1,15292574,9809614
20220704,143102150,None,9445740,10,121.01,200,1,15292675,9809173
20220704,143102170,None,9445755,2,121,230,1,15292695,9809674
20220704,143102370,None,9445883,2,121.01,600,1,15292889,9809804
20220704,143102440,None,9445955,10,122.12,700,2,15292980,9809385
20220704,143102440,None,9445956,10,122.14,600,2,15292981,9808036
20220704,143102440,None,9445957,10,122.16,600,2,15292982,9807520
20220704,143102440,None,9445958,10,122.18,600,2,15292983,9806224
20220704,143102690,None,9446094,2,122.09,700,2,15293201,9810003
20220704,143102980,None,9446297,10,122.12,400,2,15293493,9809458
20220704,143103050,None,9446334,2,122.09,400,2,15293554,9810231
20220704,143103090,None,9446361,2,122.09,700,2,15293605,9810264
20220704,143103670,None,9446771,10,120.08,600,1,15294331,9807769
20220704,143104960,None,9447549,10,122.13,400,2,15295636,9809078
20220704,143105030,None,9447602,2,122.08,400,2,15295705,9811561
20220704,143105330,None,9447787,2,122.05,200,2,15295974,9811706
20220704,143105550,None,9447954,2,122.08,400,2,15296215,9811820
20220704,143105820,None,9448110,2,122.07,2500,2,15296444,9811954
20220704,143106190,None,9448352,10,122.09,400,2,15296786,9810231
20220704,143106240,None,9448421,2,122.04,400,2,15296881,9812209
20220704,143106340,None,9448550,2,121.09,200,1,15297044,9812291
20220704,143106610,None,9448739,10,122.1,400,2,15297422,9809607
20220704,143107590,None,9449450,2,121.1,200,1,15298686,9813222
20220704,143107860,None,9449623,2,121.06,600,1,15299016,9813426
20220704,143108710,None,9450060,2,122,400,2,15299720,9813872
20220704,143109220,None,9450386,10,121.01,600,1,15300225,9809804
20220704,143109960,None,9450961,2,122.02,1000,2,15301231,9814912
20220704,143110140,None,9451067,10,122.08,400,2,15301417,9811820
20220704,143110250,None,9451161,10,122.04,400,2,15301549,9812209
20220704,143110370,None,9451244,10,122.08,400,2,15301668,9811561
20220704,143110370,None,9451246,2,121.99,400,2,15301670,9815195
20220704,143111790,None,9452092,2,121.13,600,1,15303214,9816169
20220704,143111970,None,9452259,2,121.97,600,2,15303463,9816345
20220704,143112260,None,9452559,2,122.5,300,2,15303936,9816676
20220704,143112270,None,9452567,10,122.16,200,2,15303963,9809095
20220704,143112730,None,9452934,2,121.99,630,2,15304718,9817173
20220704,143112740,None,9452941,2,121.99,400,2,15304731,9817184
20220704,143113010,None,9453164,10,121.06,600,1,15305110,9813426
20220704,143113460,None,9453468,10,121.99,400,2,15305553,9815195
20220704,143113550,None,9453527,10,121.99,400,2,15305640,9817184
20220704,143113560,None,9453532,2,121.96,400,2,15305646,9817816
20220704,143113780,None,9453638,10,121.1,200,1,15305814,9813222
20220704,143113910,None,9453709,10,122.09,700,2,15305942,9810264
20220704,143114660,None,9454079,2,121.14,200,1,15306547,9818434
20220704,143114880,None,9454201,2,121.9,1000,2,15306783,9818585
20220704,143114970,None,9454277,2,121.95,400,2,15306918,9818695
20220704,143115960,None,9455176,10,121.96,400,2,15308389,9817816
20220704,143116010,None,9455247,2,121.89,400,2,15308500,9819717
20220704,143116080,None,9455325,10,122.02,1000,2,15308599,9814912
20220704,143116900,None,9455888,10,121.9,1000,2,15309538,9818585
20220704,143117250,None,9456060,10,121.13,600,1,15309823,9816169
20220704,143117910,None,9456402,2,121.8,400,2,15310440,9820854
20220704,143118140,None,9456647,10,121.95,300,2,15310782,9818695
20220704,143118170,None,9456680,2,121.89,300,2,15310830,9821147
20220704,143119170,None,9457519,10,121.05,646,1,15312224,9808717
20220704,143119170,None,9457520,10,122,400,2,15312225,9813872
20220704,143120900,None,9458503,2,122.2,400,2,15313906,9823094
20220704,143121740,None,9459087,10,121.89,300,2,15314938,9821147
20220704,143122430,None,9459536,2,121.1,400,1,15315741,9824168
20220704,143122860,None,9459746,2,118,500,1,15316138,9824439
20220704,143123600,None,9460126,2,121.97,296,1,15316831,9824904
20220704,143123740,None,9460179,2,121.97,642,1,15316943,9824982
20220704,143124550,None,9460861,2,121.98,300,2,15318307,9825899
20220704,143124840,None,9461108,2,121.1,300,1,15318701,9826133
20220704,143125890,None,9461788,10,121.98,300,2,15319808,9825899
20220704,143126440,None,9462056,2,121.12,400,1,15320323,9827260
20220704,143126490,None,9462080,2,121.9,113,2,15320372,9827297
20220704,143126680,None,9462180,10,115,600,1,15320554,3071024
20220704,143127490,None,9462802,2,121.97,1000,2,15321712,9828197
20220704,143127860,None,9463090,2,121.89,300,2,15322120,9828462
20220704,143128090,None,9463241,10,122.05,200,2,15322341,9811706
20220704,143128250,None,9463340,10,121.1,400,1,15322502,9824168
20220704,143128320,None,9463382,10,116.8,200,1,15322566,8850982
20220704,143128460,None,9463462,2,121.24,202,2,15322687,9828830
20220704,143128460,None,9463463,2,121.24,219,2,15322688,9828831
20220704,143128560,None,9463522,2,122,1697,2,15322939,9828907
20220704,143128570,None,9463537,2,121.17,600,1,15322957,9828921
20220704,143129220,None,9463861,10,119.69,261,1,15323518,9665465
20220704,143129370,None,9463937,10,121.1,300,1,15323642,9826133
20220704,143129670,None,9464075,2,121.16,600,1,15323887,9829540
20220704,143129870,None,9464195,2,121.14,300,1,15324109,9829694
20220704,143130160,None,9464479,10,125.98,203,2,15324533,6634070
20220704,143131740,None,9465587,10,121.17,600,1,15326287,9828921
20220704,143131850,None,9465662,10,121.09,200,1,15326396,9812291
20220704,143132040,None,9465756,2,121.89,1000,2,15326572,9831280
20220704,143133030,None,9466215,2,125.8,400,2,15327583,9831871
20220704,143133590,None,9466659,2,121.66,189,1,15328322,9832348
20220704,143133620,None,9466682,2,121.24,737,1,15328369,9832383
20220704,143133780,None,9466828,2,121.24,400,1,15328633,9832558
20220704,143135360,None,9467659,10,121.14,300,1,15330137,9829694
20220704,143135910,None,9467933,10,121.16,600,1,15330593,9829540
20220704,143137660,None,9468977,2,121.24,740,1,15332586,9835061
20220704,143138690,None,9469535,2,121.88,300,2,15333565,9835671
20220704,143138790,None,9469577,10,121.12,400,1,15333627,9827260
20220704,143139210,None,9469848,2,121.87,500,2,15334126,9836031
20220704,143139850,None,9470260,2,122.5,200,2,15334889,9836474
20220704,143140220,None,9470569,2,121.86,400,2,15335348,9836789
20220704,143140660,None,9470811,2,121.85,600,2,15335779,9837097
20220704,143140940,None,9470954,2,121.36,1500,1,15335978,9837234
20220704,143141720,None,9471356,2,121.84,400,2,15336599,9837641
20220704,143142140,None,9471573,2,121.81,300,2,15336948,9837876
20220704,143142220,None,9471618,10,121.87,500,2,15337003,9836031
20220704,143142220,None,9471619,10,121.85,600,2,15337004,9837097
20220704,143142220,None,9471620,10,121.89,300,2,15337005,9828462
20220704,143142220,None,9471621,10,122.09,700,2,15337006,9810003
20220704,143142230,None,9471646,10,121.86,400,2,15337032,9836789
20220704,143142290,None,9471686,2,120.26,200,1,15337102,9837978
20220704,143142550,None,9471837,2,121.8,600,2,15337355,9838130
20220704,143142610,None,9471886,10,121.24,519,1,15337431,9832383
20220704,143142790,None,9472034,2,121.25,400,1,15337705,9838333
20220704,143143130,None,9472251,10,116.11,902,1,15338071,8501861
20220704,143143680,None,9472533,10,121.84,400,2,15338529,9837641
20220704,143144000,None,9472672,2,121.77,300,2,15338739,9838994
20220704,143144030,None,9472695,10,121.24,400,1,15338774,9832558
20220704,143144490,None,9472925,2,121.76,600,2,15339176,9839239
20220704,143144500,None,9472933,2,121,200,1,15339185,9839246
20220704,143146140,None,9473887,2,121.71,300,2,15340732,9840291
20220704,143146640,None,9474113,2,121.7,600,2,15341174,9840616
20220704,143148330,None,9474865,2,121.37,400,1,15342520,9841422
20220704,143149480,None,9475529,10,121.25,400,1,15343508,9838333
20220704,143149640,None,9475608,2,121.61,300,2,15343649,9842154
20220704,143150920,None,9476204,10,120.26,200,1,15344729,9837978
20220704,143151170,None,9476371,2,121.6,600,2,15345053,9842984
20220704,143152400,None,9477214,10,121.97,1000,2,15346313,9828197
20220704,143153830,None,9477983,10,119.07,200,1,15347541,9758412
20220704,143154220,None,9478230,2,121.6,545,1,15347931,9844798
20220704,143154700,None,9478549,10,121.81,300,2,15348449,9837876
20220704,143154700,None,9478550,10,121.88,300,2,15348450,9835671
20220704,143157300,None,9479869,10,118.6,200,1,15350765,9457655
20220704,143158360,None,9480462,10,113.66,333,1,15351907,104673
20220704,143158880,None,9480701,10,121.24,740,1,15352379,9835061
20220704,143202350,None,9482524,2,121.89,259,1,15355471,9849533
20220704,143205890,None,9484641,2,121.06,400,1,15359219,9851792
20220704,143208560,None,9486320,2,121.8,200,1,15362441,9853863
20220704,143209270,None,9486696,2,121.9,200,2,15363058,9854273
20220704,143209930,None,9487043,10,120.23,1500,1,15363753,9775984
20220704,143211490,None,9487748,2,122.98,500,2,15365039,9855639
20220704,143211890,None,9487937,2,121.9,800,2,15365586,9855803
20220704,143214560,None,9489396,10,121.06,400,1,15367872,9851792
20220704,143214690,None,9489458,2,119.11,880,1,15367974,9857357
20220704,143219010,None,9491657,2,122,200,2,15371616,9859796
20220704,143219320,None,9491783,2,122.1,136,1,15371874,9859983
20220704,143221670,None,9493056,2,121.89,630,2,15374195,9861556
20220704,143222000,None,9493302,2,122.18,210,2,15374507,9861729
20220704,143222010,None,9493326,2,122.19,800,2,15374544,9861737
20220704,143222800,None,9493674,10,120.28,300,1,15375109,9780325
20220704,143222840,None,9493685,2,122,227,1,15375141,9862136
20220704,143223430,None,9493964,2,122.18,900,2,15375613,9862461
20220704,143223460,None,9493973,2,122,569,1,15375631,9862472
20220704,143223550,None,9494030,2,121.43,600,1,15375705,9862522
20220704,143223590,None,9494051,10,117.11,400,1,15375743,8953904
20220704,143224160,None,9494334,10,118.22,200,1,15376202,9084389
20220704,143224270,None,9494412,2,122.5,500,2,15376313,9862970
20220704,143224720,None,9494734,2,121.4,300,1,15376822,9863291
20220704,143226270,None,9495554,2,121.4,302,1,15378249,9864213
20220704,143227170,None,9496026,2,121.45,1000,1,15378981,9864666
20220704,143227270,None,9496105,2,122.17,1100,2,15379090,9864740
20220704,143228780,None,9496895,2,121.09,600,1,15380431,9865689
20220704,143230840,None,9497947,2,121.46,400,1,15382179,9866759
20220704,143231220,None,9498153,2,121.46,300,1,15382720,9867120
20220704,143231510,None,9498290,10,121.45,553,1,15382986,9864666
20220704,143233460,None,9499286,2,122.16,200,2,15384690,9868361
20220704,143233910,None,9499514,2,122.15,500,2,15385129,9868644
20220704,143233910,None,9499515,2,122.15,800,2,15385130,9868645
20220704,143235280,None,9500151,2,122,200,2,15386162,9869338
20220704,143235610,None,9500309,10,122.28,630,2,15386410,9767177
20220704,143235780,None,9500374,2,121.99,1200,2,15386521,9869562
20220704,143235940,None,9500472,2,122.14,400,2,15386677,9869687
20220704,143236050,None,9500581,2,121.47,400,1,15386813,9869796
20220704,143236480,None,9500871,2,121.46,739,1,15387264,9870081
20220704,143236940,None,9501157,2,118.33,200,1,15387693,9870336
20220704,143238170,None,9501735,10,121.4,300,1,15388548,9863291
20220704,143238650,None,9501953,2,121.9,447,2,15388877,9871052
20220704,143239200,None,9502238,2,121.89,1300,2,15389334,9871303
20220704,143240260,None,9502828,10,121.47,400,1,15390426,9869796
20220704,143240910,None,9503135,10,122.14,400,2,15390958,9869687
20220704,143240950,None,9503156,2,121.88,400,2,15390994,9872334
20220704,143241390,None,9503344,10,121.9,447,2,15391309,9871052
20220704,143241430,None,9503365,2,121.87,1300,2,15391340,9872557
20220704,143242020,None,9503621,10,121.4,302,1,15391725,9864213
20220704,143243990,None,9504696,2,121.98,630,2,15393462,9873909
20220704,143244080,None,9504720,2,121.8,447,2,15393508,9873936
20220704,143244130,None,9504739,2,121.61,466,2,15393540,9873955
20220704,143244490,None,9504891,2,121.79,1400,2,15393770,9874100
20220704,143245280,None,9505268,2,123.28,200,2,15394369,9874472
20220704,143245850,None,9505581,10,121.09,600,1,15394944,9865689
20220704,143247320,None,9506291,10,121.8,447,2,15396125,9873936
20220704,143252280,None,9508872,2,122.8,200,2,15400498,9878195
20220704,143252450,None,9508935,10,122.19,721,2,15400616,9776379
20220704,143252640,None,9509019,2,121.8,163,1,15400770,9878364
20220704,143252720,None,9509062,2,121.5,1900,1,15400845,9878418
20220704,143253420,None,9509369,2,121.87,1004,1,15401331,9878714
20220704,143253420,None,9509372,2,121.87,1495,1,15401334,9878717
20220704,143254940,None,9510150,10,121.88,400,2,15402620,9872334
20220704,143300860,None,9513159,2,121.09,600,1,15407964,9882749
20220704,143302490,None,9514020,10,121.43,600,1,15409349,9862522
20220704,143305760,None,9515968,10,121.99,230,2,15412559,9869562
20220704,143306500,None,9516695,2,122.4,721,2,15413889,9886609
20220704,143308040,None,9517900,10,121.01,600,1,15416021,9808620
20220704,143310150,None,9519519,10,121.46,293,1,15418939,9867120
20220704,143312030,None,9520764,10,115.9,6293,1,15421464,9004596
20220704,143312330,None,9521212,10,121.05,302,1,15422332,9809614
20220704,143312740,None,9521551,2,121.51,293,1,15423022,9892689
20220704,143315960,None,9524381,10,121.46,739,1,15428763,9870081
20220704,143320170,None,9527402,2,121.91,400,2,15434619,9900579
20220704,143320690,None,9527719,2,125.81,173,2,15435246,9900971
20220704,143323860,None,9529863,10,145.78,200,2,15439274,4449553
20220704,143328290,None,9533386,2,122.25,200,2,15445388,9907385
20220704,143328680,None,9533600,2,122,240,1,15445943,9907739
20220704,143330430,None,9534741,2,121.53,1000,1,15448148,9909113
20220704,143337150,None,9538932,10,121.51,293,1,15455663,9892689
20220704,143339200,None,9539925,2,121.54,293,1,15457306,9915067
20220704,143340300,None,9540596,2,122.15,1000,2,15458454,9915726
20220704,143342410,None,9541735,2,122.14,500,2,15460324,9916801
20220704,143344030,None,9542613,2,123,200,2,15461651,9917626
20220704,143346270,None,9543883,2,122.15,200,2,15463669,9918858
20220704,143347110,None,9544336,10,121.53,1000,1,15464376,9909113
20220704,143347440,None,9544502,2,121.6,400,1,15464651,9919489
20220704,143348540,None,9545119,2,121.88,1875,1,15465646,9920184
20220704,143349680,None,9545701,10,115,200,1,15466520,8419636
20220704,143349910,None,9545785,2,121.55,738,1,15466654,9920835
20220704,143349920,None,9545788,10,120.26,200,1,15466657,9780435
20220704,143353200,None,9547418,2,122.16,596,1,15469388,9922558
20220704,143353670,None,9547666,2,122.16,904,2,15469919,9922816
20220704,143357210,None,9549832,2,124.88,200,2,15473368,9925065
20220704,143358190,None,9550554,2,122.15,500,2,15474477,9925718
20220704,143400750,None,9551906,10,122.2,400,2,15476646,9823094
20220704,143403000,None,9552989,10,118.01,200,1,15478552,8882665
20220704,143403070,None,9553063,2,122.16,400,2,15478689,9928305
20220704,143403560,None,9553366,2,121.89,491,1,15479201,9928635
20220704,143403590,None,9553379,2,121.89,419,1,15479223,9928645
20220704,143403590,None,9553382,2,121.89,590,1,15479227,9928649
20220704,143406670,None,9555179,10,110,200,1,15482283,3217600
20220704,143407480,None,9555637,2,126.98,300,2,15483011,9930898
20220704,143407860,None,9555847,2,122.16,200,2,15483372,9931136
20220704,143408210,None,9555984,10,121.55,738,1,15483606,9920835
20220704,143408680,None,9556197,2,122.15,200,1,15484030,9931557
20220704,143409230,None,9556553,10,122.17,1100,2,15484703,9864740
20220704,143409230,None,9556555,10,122.18,473,2,15484705,9862461
20220704,143409230,None,9556556,10,122.19,800,2,15484706,9861737
20220704,143412950,None,9558786,2,122.15,500,2,15488593,9934522
20220704,143414070,None,9559343,2,122.14,200,2,15489381,9935052
20220704,143414260,None,9559419,10,121.6,400,1,15489489,9919489
20220704,143417070,None,9560843,2,122.14,300,2,15491691,9936519
20220704,143417080,None,9560856,2,122.14,200,2,15491710,9936529
20220704,143417630,None,9561151,2,123.3,847,2,15492135,9936771
20220704,143418440,None,9561586,10,122.15,500,2,15492852,9934522
20220704,143421770,None,9563284,10,121.8,163,1,15495433,9878364
20220704,143423680,None,9564077,2,121.9,736,1,15496869,9939930
20220704,143426870,None,9565702,2,122.25,400,1,15499672,9941554
20220704,143428140,None,9566384,2,122.16,458,1,15500805,9942285
20220704,143428150,None,9566392,2,122.16,551,1,15500817,9942294
20220704,143428150,None,9566397,2,122.16,391,1,15500823,9942300
20220704,143428790,None,9566661,2,122,200,1,15501221,9942568
20220704,143430270,None,9567302,2,122.45,200,2,15502316,9943186
20220704,143435840,None,9569889,2,122.48,203,2,15506440,9945729
20220704,143437520,None,9570739,2,122.32,500,1,15507867,9946608
20220704,143439300,None,9571531,2,122.32,200,1,15509193,9947458
20220704,143439480,None,9571647,2,124,200,2,15509353,9947559
20220704,143439490,None,9571656,10,117.32,390,1,15509362,8410181
20220704,143441680,None,9572651,10,121.54,293,1,15510852,9915067
20220704,143452640,None,9577843,2,122.46,679,1,15519596,9953836
20220704,143453680,None,9578245,10,122.5,200,2,15520279,9740602
20220704,143454850,None,9578782,10,121.88,1302,1,15521085,9920184
20220704,143455570,None,9579086,10,122.32,200,1,15521543,9947458
20220704,143458490,None,9580459,2,122.44,2000,2,15523655,9956343
20220704,143500110,None,9581108,10,122.5,200,2,15524599,9756670
20220704,143503320,None,9582591,2,125,200,2,15527030,9958515
20220704,143504850,None,9583483,10,126.9,200,2,15528548,6692887
20220704,143505020,None,9583566,2,122.46,1000,2,15528684,9959590
20220704,143506040,None,9584139,10,121.9,321,1,15529678,9939930
20220704,143509010,None,9585782,2,122.45,300,2,15532466,9961985
20220704,143509010,None,9585783,2,122.45,200,2,15532467,9961986
20220704,143509010,None,9585784,2,122.45,200,2,15532469,9961988
20220704,143509010,None,9585785,2,122.45,300,2,15532470,9961989
20220704,143509010,None,9585786,2,122.45,300,2,15532471,9961990
20220704,143509190,None,9585868,2,122.25,377,1,15532573,9962065
20220704,143509280,None,9585920,2,122.25,15639,2,15532684,9962131
20220704,143509660,None,9586169,2,122.24,200,2,15533124,9962405
20220704,143509660,None,9586170,2,122.24,200,2,15533125,9962406
20220704,143509660,None,9586171,2,122.24,200,2,15533126,9962407
20220704,143509660,None,9586172,2,122.24,300,2,15533127,9962408
20220704,143509660,None,9586173,2,122.24,200,2,15533128,9962409
20220704,143509660,None,9586174,2,122.24,300,2,15533129,9962410
20220704,143510290,None,9586435,2,122.44,600,2,15533620,9962744
20220704,143514320,None,9588447,2,122.25,1000,2,15536812,9964800
20220704,143515520,None,9589163,2,122.24,300,2,15537962,9965547
20220704,143515520,None,9589164,2,122.24,300,2,15537963,9965548
20220704,143515520,None,9589165,2,122.24,300,2,15537964,9965549
20220704,143515520,None,9589166,2,122.24,300,2,15537965,9965550
20220704,143515520,None,9589167,2,122.24,400,2,15537966,9965551
20220704,143515520,None,9589168,2,122.24,300,2,15537967,9965552
